DeviceID,DeviceType,OperatingSystem,Browser,IPAddress,FirstSeenDate,LastSeenDate,TrustedDeviceFlag,RiskScore
D002246,Mobile,macOS,Edge,IP-453.11.235.154,2021-06-26,2025-12-22,True,47
D002247,Laptop,Windows,Edge,IP-649.91.103.227,2023-05-02,2026-02-07,True,70
D002248,Laptop,Android,Chrome,IP-996.226.247.28,2024-12-19,2025-04-01,True,30
D002249,Tablet,macOS,Edge,IP-838.155.138.178,2021-02-28,2025-07-25,True,4
D002250,Mobile,Linux,Firefox,IP-495.90.222.60,2024-08-05,2025-10-23,True,63
D002251,Desktop,macOS,Chrome,IP-057.209.51.217,2021-03-26,2025-11-07,True,76
D002252,Mobile,Linux,Safari,IP-849.18.28.198,2024-09-03,2025-12-15,True,94
D002253,Tablet,iOS,Firefox,IP-711.96.222.56,2023-10-05,2025-02-26,True,67
D002254,Desktop,Android,Firefox,IP-069.21.123.2,2022-09-29,2025-03-06,False,28
D002255,Laptop,Android,Edge,IP-337.206.175.109,2021-02-26,2026-07-09,True,37
D002256,Mobile,Windows,Firefox,IP-661.250.92.59,2025-12-07,2026-04-02,True,58
D002257,Laptop,iOS,Edge,IP-497.151.161.56,2021-03-14,2026-06-28,True,63
D002258,Desktop,Windows,Chrome,IP-747.148.111.213,2021-05-26,2025-09-12,True,30
D002259,Desktop,iOS,Firefox,IP-290.101.238.84,2022-02-28,2026-07-22,False,31
D002260,Laptop,macOS,Firefox,IP-740.115.216.17,2023-08-05,2025-12-05,True,38
D002261,Desktop,iOS,Firefox,IP-899.193.41.36,2025-08-29,2026-02-07,True,45
D002262,Laptop,Android,Edge,IP-015.224.153.126,2025-10-07,2026-02-07,True,17
D002263,Desktop,Windows,Safari,IP-800.77.203.119,2023-10-28,2025-10-22,True,70
D002264,Tablet,iOS,Edge,IP-713.111.2.168,2025-09-14,2026-03-31,True,9
D002265,Mobile,macOS,Edge,IP-556.223.145.157,2023-01-30,2026-01-16,True,37
D002266,Laptop,Windows,Safari,IP-219.144.113.118,2023-11-29,2025-08-21,False,76
D002267,Mobile,Linux,Chrome,IP-012.101.183.87,2023-07-10,2026-02-07,True,13
D002268,Desktop,Android,Firefox,IP-128.211.216.192,2021-02-26,2026-04-21,False,71
D002269,Mobile,Linux,Firefox,IP-475.226.209.178,2024-02-12,2025-05-29,True,35
D002270,Laptop,Windows,Safari,IP-570.167.125.73,2023-03-17,2026-07-26,False,81
D002271,Mobile,Linux,Safari,IP-988.77.93.55,2024-08-02,2025-07-29,True,25
D002272,Desktop,macOS,Chrome,IP-249.138.1.116,2021-02-12,2026-07-18,True,98
D002273,Tablet,iOS,Edge,IP-943.209.53.223,2025-11-09,2025-06-30,True,60
D002274,Mobile,Android,Chrome,IP-566.103.8.86,2022-10-18,2026-06-12,True,30
D002275,Mobile,Linux,Edge,IP-139.185.118.194,2022-07-31,2025-02-25,False,79
D002276,Mobile,Android,Safari,IP-053.143.177.148,2024-12-26,2025-09-18,True,30
D002277,Desktop,macOS,Edge,IP-120.200.143.215,2021-08-31,2025-07-22,True,91
D002278,Desktop,iOS,Safari,IP-747.142.87.174,2025-11-23,2025-01-30,True,88
D002279,Desktop,Android,Chrome,IP-695.124.47.46,2024-08-11,2025-01-21,True,77
D002280,Laptop,Linux,Firefox,IP-730.96.203.104,2024-04-05,2025-07-05,True,40
D002281,Tablet,iOS,Firefox,IP-344.185.31.22,2021-03-05,2025-10-13,False,68
D002282,Laptop,Windows,Firefox,IP-972.109.224.186,2023-11-23,2025-08-23,True,46
D002283,Mobile,macOS,Firefox,IP-157.150.242.70,2024-06-10,2025-02-05,True,38
D002284,Laptop,macOS,Firefox,IP-454.81.165.32,2023-09-25,2025-12-09,True,40
D002285,Mobile,Android,Chrome,IP-450.15.68.204,2024-12-02,2025-03-15,True,5
D002286,Mobile,macOS,Safari,IP-357.232.138.82,2021-08-21,2025-02-07,True,93
D002287,Laptop,Linux,Edge,IP-443.70.189.213,2023-07-07,2026-05-15,True,62
D002288,Tablet,iOS,Chrome,IP-150.132.106.172,2024-03-17,2025-09-17,True,85
D002289,Laptop,Android,Safari,IP-809.188.48.50,2024-09-19,2026-04-20,True,71
D002290,Tablet,Android,Chrome,IP-503.164.26.181,2022-05-02,2025-07-21,True,35
D002291,Mobile,Linux,Firefox,IP-230.2.35.169,2021-03-19,2026-07-11,True,87
D002292,Desktop,Linux,Safari,IP-902.196.183.16,2021-07-21,2025-08-17,True,57
D002293,Desktop,Linux,Safari,IP-217.224.105.10,2025-05-27,2025-06-05,False,17
D002294,Mobile,Android,Chrome,IP-666.155.233.98,2022-12-09,2025-10-20,True,78
D002295,Laptop,iOS,Edge,IP-311.206.198.169,2023-02-05,2026-07-25,False,23
D002296,Mobile,macOS,Chrome,IP-739.239.244.197,2025-03-31,2026-07-07,True,26
D002297,Desktop,Android,Edge,IP-859.39.249.204,2025-05-29,2025-08-01,True,48
D002298,Tablet,Linux,Chrome,IP-184.212.154.246,2025-03-12,2026-02-14,False,49
D002299,Laptop,iOS,Safari,IP-012.102.232.173,2025-01-20,2026-07-30,True,85
D002300,Tablet,macOS,Firefox,IP-817.130.71.252,2025-04-16,2026-07-15,True,72
D002301,Tablet,Linux,Firefox,IP-859.179.116.191,2024-05-01,2026-01-14,False,58
D002302,Laptop,iOS,Safari,IP-413.164.120.107,2021-09-13,2026-08-01,False,32
D002303,Tablet,Windows,Firefox,IP-947.24.6.252,2023-01-20,2025-11-09,True,94
D002304,Desktop,Android,Safari,IP-123.83.16.27,2023-09-28,2026-01-29,False,85
D002305,Tablet,macOS,Safari,IP-040.216.184.227,2022-05-06,2025-09-03,True,68
D002306,Mobile,iOS,Edge,IP-562.190.131.158,2022-06-07,2026-02-10,True,43
D002307,Laptop,Android,Safari,IP-627.45.226.9,2021-04-21,2025-05-02,True,28
D002308,Mobile,iOS,Firefox,IP-617.7.42.78,2021-05-22,2026-04-07,True,37
D002309,Tablet,iOS,Safari,IP-304.73.193.24,2025-10-05,2026-07-23,True,82
D002310,Tablet,macOS,Firefox,IP-137.108.124.144,2022-01-01,2025-03-18,False,78
D002311,Tablet,Linux,Chrome,IP-532.197.99.186,2022-01-18,2026-06-23,True,16
D002312,Desktop,iOS,Safari,IP-287.180.13.11,2024-07-31,2025-11-18,False,33
D002313,Mobile,macOS,Safari,IP-103.126.13.167,2025-08-28,2025-11-23,False,19
D002314,Mobile,macOS,Edge,IP-476.77.134.173,2024-10-09,2025-02-16,True,48
D002315,Desktop,Android,Safari,IP-474.110.52.96,2024-10-15,2025-10-14,True,33
D002316,Laptop,Windows,Safari,IP-014.186.167.204,2022-03-21,2025-02-07,True,58
D002317,Mobile,Linux,Chrome,IP-239.135.214.162,2021-03-30,2026-04-25,True,1
D002318,Tablet,Windows,Edge,IP-383.157.169.139,2021-03-24,2025-02-12,False,62
D002319,Laptop,Windows,Firefox,IP-724.61.199.160,2024-08-01,2025-04-01,True,48
D002320,Mobile,Windows,Edge,IP-060.73.157.125,2025-09-10,2026-06-22,True,36
D002321,Tablet,Android,Edge,IP-210.46.26.237,2024-11-22,2025-08-04,False,55
D002322,Desktop,Windows,Safari,IP-613.163.58.122,2022-12-26,2025-09-08,True,75
D002323,Tablet,Linux,Chrome,IP-673.49.122.208,2025-12-28,2025-07-05,True,65
D002324,Laptop,Linux,Chrome,IP-467.14.212.223,2021-12-14,2026-07-28,True,39
D002325,Tablet,iOS,Chrome,IP-579.75.174.252,2021-12-18,2026-05-08,True,82
D002326,Desktop,Linux,Chrome,IP-698.138.72.108,2024-10-31,2026-03-03,True,18
D002327,Laptop,macOS,Edge,IP-484.185.163.129,2025-04-07,2025-09-26,False,1
D002328,Mobile,Windows,Firefox,IP-092.207.104.229,2022-08-26,2025-08-31,True,3
D002329,Mobile,macOS,Firefox,IP-544.241.141.164,2022-11-11,2026-04-28,True,81
D002330,Mobile,Windows,Edge,IP-438.248.5.78,2022-12-23,2025-04-12,True,30
D002331,Laptop,macOS,Firefox,IP-318.197.59.153,2023-12-19,2025-11-23,False,13
D002332,Desktop,Windows,Safari,IP-456.226.137.92,2024-05-10,2026-04-15,True,11
D002333,Desktop,Android,Edge,IP-748.247.59.165,2021-01-23,2026-04-05,True,14
D002334,Laptop,Linux,Firefox,IP-379.113.147.163,2023-06-25,2025-08-20,True,51
D002335,Desktop,Linux,Chrome,IP-876.12.181.39,2022-12-12,2025-06-19,True,80
D002336,Laptop,iOS,Chrome,IP-960.184.63.21,2021-01-17,2025-01-23,True,57
D002337,Desktop,iOS,Safari,IP-066.91.84.195,2021-10-08,2026-01-02,True,74
D002338,Desktop,macOS,Edge,IP-423.55.39.40,2025-03-04,2025-01-22,True,91
D002339,Mobile,Windows,Safari,IP-621.160.171.107,2024-07-06,2025-02-08,True,5
D002340,Laptop,Windows,Firefox,IP-331.112.88.180,2023-09-02,2025-12-24,True,21
D002341,Mobile,iOS,Safari,IP-835.44.110.145,2022-04-28,2025-07-12,False,7
D002342,Laptop,Linux,Safari,IP-743.238.214.134,2021-09-16,2025-09-03,True,32
D002343,Desktop,Windows,Chrome,IP-365.18.171.158,2023-12-09,2026-05-19,False,81
D002344,Desktop,Android,Safari,IP-541.57.53.168,2024-09-02,2025-11-10,False,8
D002345,Laptop,Android,Safari,IP-438.210.186.237,2024-05-06,2025-01-05,False,48
D002346,Tablet,macOS,Edge,IP-021.169.79.202,2024-04-03,2025-11-04,True,72
D002347,Desktop,iOS,Chrome,IP-384.41.97.33,2023-06-16,2026-04-17,True,32
D002348,Desktop,macOS,Edge,IP-080.85.82.70,2024-11-08,2025-09-23,True,61
D002349,Mobile,Android,Edge,IP-849.1.106.62,2021-01-13,2026-03-29,True,51
D002350,Tablet,macOS,Chrome,IP-769.136.133.224,2024-10-28,2025-01-30,True,22
D002351,Tablet,Linux,Firefox,IP-949.56.48.55,2022-10-04,2025-03-22,False,62
D002352,Laptop,iOS,Edge,IP-967.141.9.47,2025-03-03,2025-04-11,True,44
D002353,Tablet,macOS,Chrome,IP-214.197.133.170,2022-05-30,2026-03-14,True,20
D002354,Laptop,iOS,Firefox,IP-476.58.176.109,2021-07-04,2025-06-18,True,80
D002355,Laptop,iOS,Edge,IP-793.36.19.65,2025-09-17,2025-11-24,True,24
D002356,Tablet,Android,Safari,IP-519.49.194.193,2025-05-14,2026-02-13,True,49
D002357,Mobile,Linux,Edge,IP-408.127.143.187,2022-07-23,2026-05-10,True,93
D002358,Laptop,Windows,Safari,IP-619.66.90.92,2021-03-28,2025-04-01,True,54
D002359,Tablet,Windows,Chrome,IP-103.38.17.109,2024-08-10,2026-07-12,True,25
D002360,Laptop,Linux,Edge,IP-505.59.136.38,2021-09-19,2026-02-27,True,84
D002361,Desktop,macOS,Chrome,IP-236.151.53.37,2025-02-18,2025-01-06,True,9
D002362,Mobile,macOS,Edge,IP-945.190.53.100,2021-01-16,2026-04-14,True,41
D002363,Tablet,Android,Safari,IP-680.55.242.206,2025-05-21,2026-07-23,False,78
D002364,Tablet,Android,Edge,IP-052.172.150.58,2022-08-31,2025-11-04,False,16
D002365,Desktop,Linux,Chrome,IP-989.253.98.253,2021-02-28,2025-01-31,False,55
D002366,Desktop,Windows,Chrome,IP-160.78.173.252,2023-06-26,2026-02-17,True,63
D002367,Desktop,Android,Firefox,IP-337.149.157.108,2023-07-14,2025-09-25,True,74
D002368,Desktop,Linux,Chrome,IP-074.78.138.196,2025-05-15,2026-02-03,True,68
D002369,Desktop,Android,Edge,IP-534.189.96.114,2021-09-02,2025-12-05,False,73
D002370,Desktop,Windows,Edge,IP-625.159.204.34,2021-02-14,2026-05-19,True,24
D002371,Laptop,iOS,Edge,IP-467.199.157.149,2022-04-20,2025-10-23,True,93
D002372,Mobile,Windows,Firefox,IP-537.29.123.123,2023-02-22,2026-04-17,True,13
D002373,Desktop,macOS,Safari,IP-541.95.27.108,2025-05-21,2026-07-16,True,95
D002374,Laptop,iOS,Safari,IP-574.175.140.210,2021-07-16,2025-05-27,True,44
D002375,Tablet,Linux,Safari,IP-287.57.74.9,2024-12-27,2026-07-07,True,34
D002376,Tablet,Windows,Safari,IP-465.39.63.190,2025-03-02,2026-01-29,True,41
D002377,Mobile,Linux,Chrome,IP-523.59.10.145,2025-02-05,2025-05-14,False,8
D002378,Tablet,Linux,Chrome,IP-836.11.169.123,2024-01-31,2025-05-09,False,38
D002379,Desktop,iOS,Safari,IP-543.77.72.18,2021-04-21,2025-06-20,False,69
D002380,Desktop,iOS,Edge,IP-649.120.240.137,2021-10-03,2025-11-02,True,73
D002381,Mobile,Linux,Chrome,IP-323.189.197.248,2021-09-21,2026-04-10,True,40
D002382,Laptop,macOS,Edge,IP-281.12.13.152,2021-08-29,2025-07-15,True,70
D002383,Laptop,Windows,Chrome,IP-790.237.138.251,2025-04-30,2026-05-22,True,1
D002384,Laptop,macOS,Safari,IP-906.45.179.40,2024-06-24,2025-12-29,True,80
D002385,Mobile,Linux,Edge,IP-861.137.131.49,2024-12-07,2025-06-02,False,70
D002386,Laptop,Android,Safari,IP-803.87.78.169,2022-05-28,2026-05-14,True,34
D002387,Desktop,Android,Chrome,IP-610.29.102.134,2023-08-19,2025-01-15,False,67
D002388,Mobile,macOS,Safari,IP-657.87.18.79,2021-01-05,2025-01-04,True,38
D002389,Mobile,Linux,Chrome,IP-177.64.213.39,2022-01-10,2025-10-23,True,44
D002390,Tablet,Linux,Safari,IP-094.163.221.81,2022-10-01,2025-09-20,False,19
D002391,Laptop,Windows,Chrome,IP-748.15.186.188,2021-05-01,2025-01-06,True,76
D002392,Mobile,Linux,Firefox,IP-067.19.21.158,2021-08-23,2026-03-22,True,50
D002393,Desktop,Android,Chrome,IP-712.107.23.216,2021-07-28,2025-02-16,True,10
D002394,Mobile,Android,Chrome,IP-757.104.30.132,2024-03-03,2026-07-09,False,81
D002395,Tablet,iOS,Firefox,IP-321.62.167.71,2021-08-26,2026-03-17,False,92
D002396,Desktop,macOS,Edge,IP-190.49.191.171,2024-12-20,2026-01-01,True,93
D002397,Tablet,Linux,Firefox,IP-643.173.168.199,2021-03-15,2025-02-27,True,86
D002398,Laptop,Windows,Chrome,IP-292.212.46.93,2021-05-09,2025-03-02,True,87
D002399,Desktop,iOS,Edge,IP-937.246.224.123,2025-05-26,2026-02-10,True,61
D002400,Desktop,iOS,Edge,IP-951.252.36.88,2022-08-30,2026-02-15,True,53
D002401,Tablet,macOS,Edge,IP-245.230.240.250,2021-06-10,2025-11-24,True,31
D002402,Tablet,Windows,Safari,IP-861.205.252.126,2023-10-31,2025-08-24,True,55
D002403,Tablet,Android,Edge,IP-655.198.49.67,2024-03-02,2026-01-16,True,54
D002404,Mobile,Windows,Edge,IP-229.231.118.254,2024-06-29,2025-06-02,True,38
D002405,Laptop,Windows,Edge,IP-590.199.224.142,2025-05-12,2025-10-29,False,93
D002406,Tablet,Windows,Chrome,IP-944.1.6.11,2025-08-31,2025-03-25,True,52
D002407,Tablet,macOS,Safari,IP-101.65.153.164,2022-03-19,2025-12-16,True,60
D002408,Desktop,iOS,Firefox,IP-073.205.111.106,2023-02-09,2025-08-18,True,25
D002409,Mobile,iOS,Edge,IP-487.238.41.31,2022-10-20,2026-05-22,True,20
D002410,Desktop,Linux,Edge,IP-305.33.116.187,2021-02-12,2026-07-30,False,35
D002411,Tablet,Windows,Firefox,IP-337.219.28.214,2022-08-26,2025-09-27,False,2
D002412,Desktop,Linux,Chrome,IP-803.226.149.47,2023-01-30,2025-07-17,True,82
D002413,Laptop,macOS,Firefox,IP-656.194.69.105,2021-01-05,2025-08-18,True,59
D002414,Laptop,iOS,Chrome,IP-127.18.50.131,2022-10-14,2025-07-28,True,47
D002415,Laptop,Linux,Safari,IP-527.75.48.24,2024-08-29,2025-07-06,False,39
D002416,Laptop,Windows,Safari,IP-965.105.42.103,2022-06-20,2026-01-19,True,62
D002417,Tablet,Windows,Firefox,IP-411.254.223.8,2025-07-09,2025-07-11,True,94
D002418,Desktop,Linux,Safari,IP-159.2.178.106,2025-10-01,2026-05-25,True,30
D002419,Mobile,macOS,Edge,IP-454.91.63.248,2022-05-29,2025-07-19,False,94
D002420,Laptop,macOS,Edge,IP-973.131.61.51,2024-11-30,2026-02-10,False,36
D002421,Desktop,iOS,Firefox,IP-709.92.150.109,2022-09-30,2025-01-06,False,79
D002422,Laptop,Linux,Firefox,IP-913.212.233.252,2024-02-21,2025-01-27,True,51
D002423,Desktop,Linux,Chrome,IP-961.57.35.179,2022-05-05,2025-12-09,False,53
D002424,Desktop,iOS,Chrome,IP-203.232.177.213,2022-06-14,2026-03-25,True,82
D002425,Mobile,Android,Chrome,IP-913.250.190.3,2022-01-04,2026-06-24,True,61
D002426,Mobile,Linux,Edge,IP-492.194.19.170,2023-06-14,2025-04-07,True,10
D002427,Tablet,iOS,Safari,IP-675.219.134.162,2023-08-17,2026-04-27,False,60
D002428,Desktop,Android,Chrome,IP-041.18.157.139,2021-02-23,2026-07-20,True,20
D002429,Mobile,Linux,Chrome,IP-326.174.183.110,2022-03-20,2025-10-17,True,88
D002430,Laptop,iOS,Chrome,IP-947.154.121.228,2025-05-18,2025-01-27,True,23
D002431,Mobile,iOS,Safari,IP-059.62.155.99,2025-08-08,2025-07-13,False,92
D002432,Tablet,iOS,Firefox,IP-891.92.128.223,2022-07-12,2025-11-25,True,22
D002433,Tablet,Android,Firefox,IP-053.4.101.89,2022-04-12,2025-06-22,True,93
D002434,Tablet,Linux,Chrome,IP-443.128.143.221,2025-01-02,2025-12-26,True,49
D002435,Mobile,iOS,Edge,IP-629.131.209.16,2025-02-25,2026-05-09,True,9
D002436,Tablet,Android,Edge,IP-934.144.232.228,2021-12-12,2025-12-16,True,84
D002437,Laptop,Linux,Safari,IP-087.131.126.228,2021-06-05,2025-03-26,True,11
D002438,Desktop,Linux,Chrome,IP-106.211.247.48,2022-11-02,2025-08-14,True,39
D002439,Tablet,macOS,Firefox,IP-621.217.146.246,2022-08-10,2026-01-27,True,44
D002440,Tablet,Windows,Safari,IP-413.91.56.218,2025-02-08,2026-05-31,True,64
D002441,Desktop,iOS,Safari,IP-946.13.211.253,2024-04-05,2025-02-20,True,42
D002442,Mobile,Windows,Safari,IP-815.167.13.2,2023-12-20,2025-04-30,False,41
D002443,Desktop,iOS,Chrome,IP-679.112.140.1,2021-04-02,2025-06-17,False,81
D002444,Tablet,Android,Firefox,IP-651.250.187.12,2025-09-21,2026-04-30,False,2
D002445,Desktop,macOS,Edge,IP-405.189.216.155,2021-12-19,2025-06-11,True,61
D002446,Tablet,iOS,Edge,IP-319.61.73.20,2024-03-01,2025-01-19,True,1
D002447,Laptop,macOS,Firefox,IP-666.170.128.124,2025-09-12,2025-03-08,True,94
D002448,Laptop,iOS,Chrome,IP-711.92.194.7,2021-10-09,2025-08-16,False,33
D002449,Desktop,Linux,Firefox,IP-868.51.104.19,2022-12-27,2025-01-14,True,56
D002450,Tablet,iOS,Firefox,IP-798.61.129.155,2024-12-19,2025-01-09,True,10
D002451,Tablet,Linux,Chrome,IP-549.170.249.112,2024-07-24,2025-03-16,False,35
D002452,Mobile,iOS,Chrome,IP-128.12.21.59,2023-07-29,2025-11-03,False,91
D002453,Tablet,Linux,Edge,IP-733.249.224.243,2021-08-18,2026-04-24,True,83
D002454,Laptop,iOS,Edge,IP-428.99.3.69,2021-09-15,2026-05-05,True,54
D002455,Tablet,Linux,Edge,IP-287.39.222.117,2022-05-05,2025-03-08,True,40
D002456,Laptop,Android,Chrome,IP-525.128.126.79,2022-06-19,2025-10-18,True,38
D002457,Mobile,macOS,Chrome,IP-958.92.103.23,2023-10-11,2025-10-06,True,25
D002458,Desktop,Linux,Firefox,IP-376.251.152.235,2024-04-26,2025-01-25,True,34
D002459,Desktop,Linux,Chrome,IP-391.166.5.28,2025-08-29,2025-12-05,False,48
D002460,Mobile,Android,Firefox,IP-149.82.124.193,2023-04-03,2025-04-26,True,74
D002461,Mobile,macOS,Firefox,IP-816.219.45.232,2025-09-12,2025-04-30,True,6
D002462,Desktop,macOS,Edge,IP-206.107.149.39,2022-04-01,2025-12-04,True,44
D002463,Tablet,Android,Edge,IP-482.63.233.235,2021-12-10,2025-03-02,True,94
D002464,Laptop,iOS,Safari,IP-438.193.251.154,2022-03-18,2025-01-23,True,1
D002465,Desktop,Android,Chrome,IP-430.83.192.185,2024-01-24,2026-06-30,True,9
D002466,Laptop,Linux,Firefox,IP-559.105.136.37,2024-11-25,2025-11-03,False,33
D002467,Tablet,Android,Firefox,IP-597.206.16.1,2023-09-02,2025-01-25,False,43
D002468,Laptop,Windows,Safari,IP-375.123.79.136,2025-09-30,2026-07-21,True,65
D002469,Tablet,iOS,Chrome,IP-988.205.40.140,2024-12-14,2025-08-19,True,95
D002470,Desktop,Linux,Safari,IP-398.124.88.27,2022-01-23,2026-06-21,True,58
D002471,Mobile,Windows,Safari,IP-972.93.163.116,2023-01-05,2025-09-20,True,21
D002472,Mobile,macOS,Safari,IP-017.86.162.158,2024-06-08,2025-04-29,True,85
D002473,Mobile,Windows,Safari,IP-396.169.93.55,2022-09-28,2026-05-11,True,61
D002474,Tablet,Windows,Chrome,IP-901.143.205.162,2023-06-14,2026-06-27,False,69
D002475,Mobile,Linux,Firefox,IP-076.51.238.20,2023-09-22,2025-05-12,True,36
D002476,Mobile,Linux,Firefox,IP-295.134.33.243,2021-10-03,2025-05-20,False,62
D002477,Laptop,macOS,Chrome,IP-415.172.118.33,2021-02-05,2025-10-10,True,33
D002478,Mobile,Android,Edge,IP-445.166.204.246,2023-02-24,2025-07-22,True,51
D002479,Mobile,Windows,Firefox,IP-765.73.152.39,2022-08-03,2025-07-30,True,60
D002480,Tablet,macOS,Edge,IP-904.250.149.36,2025-03-27,2026-07-25,False,49
D002481,Desktop,Windows,Firefox,IP-193.90.168.72,2025-10-23,2026-04-22,True,32
D002482,Laptop,macOS,Firefox,IP-959.153.106.108,2024-01-09,2025-12-16,True,12
D002483,Laptop,Windows,Firefox,IP-035.26.201.70,2024-03-01,2025-04-12,False,38
D002484,Laptop,Android,Chrome,IP-413.148.96.6,2022-12-16,2025-08-07,False,36
D002485,Laptop,Windows,Edge,IP-198.24.139.36,2025-10-05,2025-09-28,True,29
D002486,Desktop,iOS,Safari,IP-369.141.207.106,2025-04-27,2025-10-30,True,29
D002487,Desktop,Linux,Edge,IP-620.5.58.61,2022-03-06,2026-02-11,True,43
D002488,Mobile,Windows,Edge,IP-397.130.43.88,2021-06-09,2026-01-01,True,40
D002489,Laptop,Linux,Firefox,IP-552.243.89.81,2022-03-07,2025-04-07,False,9
D002490,Desktop,iOS,Edge,IP-751.238.46.167,2021-04-24,2025-11-14,False,46
D002491,Tablet,Android,Firefox,IP-629.32.124.102,2024-08-06,2025-06-21,True,43
D002492,Desktop,iOS,Chrome,IP-099.26.77.172,2024-09-27,2025-06-24,True,89
D002493,Tablet,macOS,Chrome,IP-726.10.52.209,2023-04-01,2025-11-22,False,65
D002494,Mobile,Linux,Chrome,IP-781.225.48.58,2023-08-30,2025-11-10,False,63
D002495,Laptop,Linux,Safari,IP-698.190.4.109,2023-06-02,2025-01-08,False,93
D002496,Laptop,iOS,Firefox,IP-575.207.164.183,2023-01-15,2025-03-21,True,12
D002497,Desktop,Linux,Firefox,IP-597.193.180.26,2025-01-04,2026-02-11,True,41
D002498,Desktop,Linux,Safari,IP-919.63.248.153,2023-11-02,2026-05-30,False,74
D002499,Laptop,iOS,Edge,IP-327.200.78.111,2024-09-12,2025-07-09,True,26
D002500,Desktop,iOS,Safari,IP-712.203.142.96,2025-07-17,2026-02-06,False,36
D002501,Desktop,Linux,Safari,IP-658.3.175.218,2022-08-01,2025-05-09,True,92
D002502,Tablet,Windows,Edge,IP-609.172.31.69,2024-03-23,2026-01-05,True,49
D002503,Tablet,Android,Edge,IP-585.107.224.161,2022-12-08,2026-01-10,True,50
D002504,Tablet,Windows,Chrome,IP-910.195.35.96,2023-09-16,2025-04-23,False,30
D002505,Tablet,iOS,Chrome,IP-041.98.40.153,2025-04-15,2025-06-09,True,89
D002506,Laptop,Linux,Edge,IP-091.158.192.129,2021-07-25,2026-02-18,False,8
D002507,Desktop,macOS,Chrome,IP-765.238.91.51,2025-01-25,2025-08-27,True,69
D002508,Tablet,Linux,Safari,IP-049.146.204.72,2025-07-11,2025-02-26,True,73
D002509,Desktop,macOS,Edge,IP-135.11.113.122,2022-07-09,2025-04-04,False,26
D002510,Tablet,Windows,Firefox,IP-862.185.217.100,2022-10-30,2025-10-09,True,16
D002511,Mobile,iOS,Chrome,IP-899.160.72.236,2025-09-19,2025-12-21,True,11
D002512,Desktop,Android,Edge,IP-143.117.199.205,2021-04-17,2025-12-07,True,94
D002513,Laptop,iOS,Edge,IP-715.94.29.167,2024-04-03,2026-01-01,True,53
D002514,Laptop,macOS,Chrome,IP-788.93.3.78,2023-04-22,2025-08-11,True,90
D002515,Tablet,macOS,Edge,IP-489.226.44.222,2024-02-14,2025-07-07,False,10
D002516,Desktop,Android,Edge,IP-158.26.158.18,2024-05-28,2025-02-19,True,94
D002517,Mobile,iOS,Chrome,IP-180.64.63.50,2022-04-26,2026-07-28,True,10
D002518,Tablet,iOS,Firefox,IP-105.182.220.179,2024-07-08,2025-01-01,True,64
D002519,Tablet,Android,Chrome,IP-245.251.90.82,2022-06-15,2025-07-18,True,10
D002520,Laptop,Android,Firefox,IP-407.41.108.192,2025-06-16,2025-01-14,False,53
D002521,Mobile,Windows,Edge,IP-745.203.104.160,2023-03-01,2026-01-13,True,73
D002522,Laptop,iOS,Safari,IP-178.167.74.48,2021-04-23,2026-05-29,False,6
D002523,Desktop,macOS,Edge,IP-652.194.238.162,2024-10-03,2026-05-04,True,38
D002524,Tablet,macOS,Safari,IP-518.23.175.113,2021-02-24,2025-06-22,True,89
D002525,Tablet,iOS,Safari,IP-405.251.38.203,2021-12-15,2026-02-01,False,38
D002526,Tablet,Android,Firefox,IP-058.130.34.216,2021-07-24,2026-02-27,False,92
D002527,Mobile,Linux,Edge,IP-871.221.187.193,2025-04-05,2026-01-09,True,28
D002528,Tablet,Windows,Firefox,IP-168.23.185.179,2024-03-23,2026-07-30,False,19
D002529,Mobile,iOS,Safari,IP-760.144.150.231,2022-10-11,2025-02-01,False,21
D002530,Mobile,Linux,Edge,IP-196.114.110.16,2025-01-12,2025-10-02,True,47
D002531,Mobile,Linux,Firefox,IP-147.151.214.93,2022-03-23,2025-08-28,True,14
D002532,Tablet,Linux,Edge,IP-898.165.30.6,2021-05-17,2025-02-04,True,24
D002533,Desktop,Windows,Safari,IP-856.47.136.80,2021-07-30,2026-02-01,False,16
D002534,Tablet,macOS,Edge,IP-138.179.62.248,2025-09-13,2025-12-15,False,12
D002535,Desktop,Android,Chrome,IP-346.157.34.31,2021-11-16,2026-04-08,True,88
