AccountID,CustomerID,BankID,AccountType,Balance,AccountStatus,OpeningDate,BranchID,AverageMonthlyBalance,TransactionLimit,InternationalEnabled
AC0003853,C003853,7,Current,8092.09,Dormant,2019-12-06,B06010,16182.67,25000,False
AC0003854,C003854,7,Savings,7880.49,Active,2015-04-08,B06003,10297.88,250000,True
AC0003855,C003855,4,Savings,9452.56,Active,2025-07-22,B07004,13486.92,50000,True
AC0003856,C003856,4,Business,9782.89,Active,2021-07-20,B06005,17112.76,50000,True
AC0003857,C003857,5,Savings,14312.3,Dormant,2015-10-02,B07005,7270.15,100000,False
AC0003858,C003858,1,Credit,9333.68,Active,2021-04-09,B06009,28101.92,100000,True
AC0003859,C003859,8,Savings,2259.6,Active,2018-06-22,B08010,9769.91,250000,True
AC0003860,C003860,1,Savings,37310.26,Active,2023-06-05,B06007,15652.71,25000,True
AC0003861,C003861,5,Credit,26645.25,Active,2021-02-14,B03001,6133.63,50000,True
AC0003862,C003862,7,Current,29880.87,Active,2018-02-22,B02010,3619.94,250000,True
AC0003863,C003863,1,Credit,46315.72,Active,2022-07-11,B08001,6271.7,100000,False
AC0003864,C003864,10,Business,22784.46,Dormant,2021-09-21,B04006,32506.71,50000,False
AC0003865,C003865,4,Business,8336.47,Active,2024-07-07,B03008,12482.83,25000,True
AC0003866,C003866,1,Savings,17176.22,Active,2019-09-22,B05010,51948.71,250000,True
AC0003867,C003867,7,Business,5196.34,Active,2020-06-25,B09003,9041.65,25000,True
AC0003868,C003868,6,Current,768.9,Active,2018-12-02,B10003,5270.84,100000,False
AC0003869,C003869,7,Credit,8400.41,Active,2024-12-19,B05004,4412.92,50000,False
AC0003870,C003870,8,Current,6605.75,Active,2018-02-04,B03002,17043.44,250000,False
AC0003871,C003871,5,Current,12581.54,Closed,2016-04-04,B10006,18688.08,50000,True
AC0003872,C003872,9,Credit,19003.96,Active,2024-05-30,B10005,9640.55,50000,True
AC0003873,C003873,4,Current,21732.73,Active,2017-04-10,B09003,9146.64,25000,True
AC0003874,C003874,6,Checking,5874.97,Active,2022-05-03,B04009,6367.15,100000,True
AC0003875,C003875,2,Current,36777.62,Active,2016-04-27,B08006,13353.0,250000,False
AC0003876,C003876,7,Savings,28295.8,Active,2021-10-08,B01006,19923.47,100000,False
AC0003877,C003877,3,Current,10866.57,Active,2024-12-13,B01002,16707.64,100000,False
AC0003878,C003878,7,Current,6099.96,Active,2018-06-22,B04008,13027.38,250000,False
AC0003879,C003879,9,Credit,3917.07,Dormant,2017-06-05,B01003,4777.53,250000,True
AC0003880,C003880,9,Checking,9990.66,Active,2025-06-05,B03010,6022.25,100000,True
AC0003881,C003881,10,Credit,5053.79,Active,2019-05-02,B08006,13691.39,250000,True
AC0003882,C003882,2,Business,66672.92,Dormant,2015-02-28,B08010,76278.86,25000,True
AC0003883,C003883,2,Savings,7680.41,Active,2015-07-27,B07007,5063.81,25000,True
AC0003884,C003884,10,Checking,19354.96,Active,2017-05-08,B06004,8445.94,25000,True
AC0003885,C003885,4,Credit,7248.44,Active,2021-01-03,B05005,9479.39,100000,True
AC0003886,C003886,1,Credit,907.88,Active,2023-07-23,B03008,4310.7,50000,True
AC0003887,C003887,3,Business,102438.69,Active,2022-12-06,B05009,2271.98,25000,False
AC0003888,C003888,9,Checking,2316.53,Active,2020-09-05,B06003,11356.97,50000,True
AC0003889,C003889,4,Business,11251.68,Active,2016-08-03,B06002,5116.52,25000,True
AC0003890,C003890,1,Checking,23740.47,Active,2016-07-03,B07001,19940.82,50000,True
AC0003891,C003891,8,Credit,8883.97,Active,2019-04-22,B04007,11609.66,50000,True
AC0003892,C003892,2,Business,4717.33,Active,2025-06-26,B10003,8828.31,25000,True
AC0003893,C003893,4,Business,6073.43,Active,2025-06-20,B02007,3261.32,50000,True
AC0003894,C003894,1,Current,24780.88,Active,2016-10-29,B09003,6225.14,250000,False
AC0003895,C003895,7,Checking,3671.07,Active,2022-06-29,B06006,12501.31,25000,False
AC0003896,C003896,5,Business,16038.96,Active,2023-05-29,B10009,10645.73,250000,False
AC0003897,C003897,9,Checking,5076.12,Active,2016-06-08,B04005,10670.31,100000,True
AC0003898,C003898,4,Business,5047.45,Active,2023-06-03,B10008,30709.86,100000,True
AC0003899,C003899,3,Current,3220.98,Active,2022-12-13,B05003,18422.68,250000,True
AC0003900,C003900,2,Credit,16802.43,Active,2016-11-24,B05002,6622.91,25000,True
AC0003901,C003901,3,Current,2743.52,Active,2020-04-28,B08002,24294.5,250000,False
AC0003902,C003902,5,Checking,77208.89,Active,2020-04-26,B03007,1334.4,50000,True
AC0003903,C003903,1,Checking,29357.36,Active,2020-04-14,B04007,5421.41,100000,False
AC0003904,C003904,5,Savings,50616.36,Active,2020-06-06,B08003,4480.2,250000,True
AC0003905,C003905,9,Credit,49503.67,Active,2023-05-07,B05008,2705.17,25000,False
AC0003906,C003906,8,Checking,8789.64,Active,2017-10-07,B07004,1949.07,50000,False
AC0003907,C003907,7,Savings,6467.51,Active,2019-11-09,B07007,7658.68,250000,False
AC0003908,C003908,9,Savings,5200.88,Active,2024-04-02,B07002,4620.53,25000,True
AC0003909,C003909,8,Business,5305.15,Active,2019-05-30,B03007,9234.85,25000,True
AC0003910,C003910,7,Savings,24417.81,Active,2025-10-20,B06006,7184.2,25000,True
AC0003911,C003911,9,Checking,1462.51,Active,2017-06-25,B01010,5691.17,100000,True
AC0003912,C003912,2,Current,24389.15,Active,2020-09-19,B10005,15511.83,250000,True
AC0003913,C003913,9,Checking,2096.96,Active,2022-09-12,B02007,13014.17,250000,False
AC0003914,C003914,3,Current,10906.97,Active,2016-03-07,B05008,13570.06,100000,True
AC0003915,C003915,8,Checking,2421.48,Active,2024-11-10,B06001,3792.08,100000,True
AC0003916,C003916,10,Savings,45396.87,Active,2017-11-08,B01010,32775.83,250000,True
AC0003917,C003917,5,Savings,546.11,Active,2025-08-22,B08003,10657.83,50000,False
AC0003918,C003918,1,Savings,9919.59,Active,2024-05-09,B07009,9037.51,250000,True
AC0003919,C003919,4,Current,10881.94,Active,2016-05-11,B09006,3272.22,25000,False
AC0003920,C003920,5,Checking,11697.59,Active,2024-05-13,B02005,16484.68,50000,True
AC0003921,C003921,10,Savings,10382.91,Active,2019-12-25,B10009,8189.17,250000,True
AC0003922,C003922,10,Credit,9391.22,Active,2019-11-26,B07008,15573.27,50000,False
AC0003923,C003923,6,Savings,12950.06,Active,2025-09-22,B09009,12235.15,50000,True
AC0003924,C003924,10,Checking,13114.71,Active,2024-12-20,B09007,6909.98,250000,True
AC0003925,C003925,5,Current,8542.59,Active,2017-10-17,B02008,14635.76,25000,False
AC0003926,C003926,5,Business,20829.21,Active,2015-08-28,B05009,7108.7,100000,True
AC0003927,C003927,9,Checking,1203.54,Active,2022-10-08,B05006,9482.85,50000,True
AC0003928,C003928,7,Current,8335.8,Active,2018-08-10,B06002,1756.51,25000,True
AC0003929,C003929,6,Credit,22600.64,Active,2017-11-02,B01004,9712.1,50000,False
AC0003930,C003930,5,Business,1777.88,Active,2024-02-01,B05008,24269.39,25000,False
AC0003931,C003931,8,Business,21615.57,Dormant,2017-12-21,B08005,25096.39,50000,True
AC0003932,C003932,8,Savings,24225.4,Active,2022-04-13,B01004,17378.31,50000,True
AC0003933,C003933,5,Credit,22120.18,Active,2022-09-27,B10002,9877.29,250000,False
AC0003934,C003934,1,Savings,22087.72,Active,2019-08-30,B01006,5674.58,250000,True
AC0003935,C003935,2,Business,3573.22,Active,2016-02-09,B08009,5936.8,25000,False
AC0003936,C003936,2,Credit,31245.47,Active,2024-12-07,B03007,5271.93,100000,True
AC0003937,C003937,5,Credit,12045.02,Active,2024-11-12,B10001,4141.44,25000,True
AC0003938,C003938,7,Business,8565.87,Active,2023-09-22,B10002,27228.79,50000,True
AC0003939,C003939,9,Current,67092.78,Active,2025-11-05,B07002,1990.64,250000,False
AC0003940,C003940,3,Checking,49589.49,Active,2022-12-06,B04005,17468.52,100000,True
AC0003941,C003941,8,Business,2193.26,Active,2025-01-04,B08008,1121.96,100000,True
AC0003942,C003942,7,Business,3175.5,Active,2020-08-13,B03001,19737.05,100000,True
AC0003943,C003943,1,Credit,8414.17,Active,2018-04-03,B06006,3377.52,250000,False
AC0003944,C003944,4,Credit,5026.88,Active,2017-01-01,B04008,21297.21,100000,True
AC0003945,C003945,4,Savings,3372.0,Active,2018-11-06,B06003,6017.43,100000,True
AC0003946,C003946,9,Business,7485.9,Dormant,2019-12-28,B02006,3133.68,250000,False
AC0003947,C003947,10,Savings,9339.97,Active,2022-05-07,B05006,3521.51,25000,True
AC0003948,C003948,9,Current,4614.96,Active,2025-04-06,B01003,17078.07,50000,True
AC0003949,C003949,6,Current,4653.53,Active,2019-01-10,B04005,52043.12,25000,False
AC0003950,C003950,5,Checking,2860.94,Active,2020-01-20,B09010,11001.45,100000,True
AC0003951,C003951,4,Business,6978.46,Closed,2025-03-10,B10010,20631.04,50000,True
AC0003952,C003952,8,Checking,20804.8,Active,2015-08-28,B01002,36098.92,25000,True
AC0003953,C003953,1,Credit,9744.35,Active,2017-09-20,B03006,8026.06,100000,False
AC0003954,C003954,3,Checking,4213.08,Active,2018-01-20,B06001,10183.14,250000,True
AC0003955,C003955,2,Savings,10659.01,Active,2022-04-02,B10008,6719.91,250000,True
AC0003956,C003956,5,Credit,5911.96,Active,2022-09-29,B03001,12957.32,25000,True
AC0003957,C003957,3,Current,10050.77,Dormant,2019-10-06,B03008,28273.53,50000,True
AC0003958,C003958,2,Checking,26690.39,Active,2022-09-22,B10008,10508.82,100000,False
AC0003959,C003959,4,Current,6711.37,Active,2021-08-14,B01010,15634.47,100000,True
AC0003960,C003960,9,Checking,3845.62,Active,2022-12-22,B09004,14555.86,250000,True
AC0003961,C003961,6,Current,19214.41,Active,2018-07-08,B07003,24507.4,25000,True
AC0003962,C003962,9,Savings,3698.95,Active,2024-08-08,B08001,4164.48,25000,False
AC0003963,C003963,10,Current,17074.36,Active,2017-08-25,B03005,4568.26,50000,True
AC0003964,C003964,10,Current,23050.4,Active,2025-06-26,B01010,14166.42,100000,False
AC0003965,C003965,4,Credit,9580.03,Active,2021-07-06,B05007,1418.54,100000,True
AC0003966,C003966,9,Current,4699.64,Closed,2025-09-24,B01001,11244.23,100000,True
AC0003967,C003967,10,Checking,9313.27,Active,2025-07-07,B06002,11124.87,100000,True
AC0003968,C003968,10,Credit,10761.36,Active,2022-12-24,B10008,4327.35,50000,True
AC0003969,C003969,4,Current,48349.24,Active,2021-09-19,B06002,22125.24,250000,True
AC0003970,C003970,3,Business,48126.47,Active,2020-05-05,B09010,3247.46,100000,True
AC0003971,C003971,6,Business,8414.46,Active,2016-02-16,B09007,20817.67,50000,False
AC0003972,C003972,10,Current,52813.23,Active,2018-01-31,B05005,3095.25,100000,True
AC0003973,C003973,10,Current,10185.64,Active,2016-08-11,B03002,10390.2,50000,True
AC0003974,C003974,6,Credit,4461.5,Active,2025-03-11,B01010,3349.7,25000,True
AC0003975,C003975,2,Business,53936.0,Active,2016-08-06,B02010,14237.27,50000,False
AC0003976,C003976,5,Business,7761.76,Active,2017-05-02,B09004,14757.63,250000,False
AC0003977,C003977,8,Current,27673.35,Active,2021-05-20,B08003,3785.31,250000,False
AC0003978,C003978,6,Savings,23673.65,Active,2022-03-08,B09007,7196.95,25000,True
AC0003979,C003979,4,Savings,12401.17,Active,2017-11-01,B08010,3574.96,100000,False
AC0003980,C003980,4,Credit,11407.73,Active,2024-01-24,B10001,5463.27,250000,True
AC0003981,C003981,1,Current,6687.55,Active,2019-03-03,B06004,7346.97,250000,True
AC0003982,C003982,3,Current,12866.26,Active,2025-06-15,B06001,13485.86,50000,False
AC0003983,C003983,7,Checking,7825.59,Active,2019-11-02,B03002,11364.8,250000,False
AC0003984,C003984,3,Savings,4453.2,Active,2024-02-07,B03007,1626.76,100000,True
AC0003985,C003985,10,Checking,35530.46,Active,2019-01-07,B10004,3701.64,100000,True
AC0003986,C003986,1,Credit,4247.98,Active,2024-02-20,B09004,8760.55,100000,False
AC0003987,C003987,6,Current,3485.64,Active,2016-08-17,B07001,5889.31,250000,True
AC0003988,C003988,5,Business,6382.46,Active,2022-11-05,B04008,23694.84,100000,True
AC0003989,C003989,9,Savings,2123.61,Active,2019-05-07,B10005,40948.91,100000,False
AC0003990,C003990,9,Credit,11935.86,Active,2018-09-10,B09003,4615.4,25000,False
AC0003991,C003991,6,Checking,30843.33,Dormant,2016-08-24,B03003,5039.48,250000,False
AC0003992,C003992,7,Checking,23608.57,Dormant,2018-11-14,B02001,7818.83,50000,False
AC0003993,C003993,7,Current,13036.74,Active,2016-10-07,B05004,4527.37,250000,True
AC0003994,C003994,6,Credit,40889.28,Active,2022-03-23,B05003,6594.23,25000,False
AC0003995,C003995,2,Savings,89155.9,Active,2020-06-22,B02002,10512.42,25000,True
AC0003996,C003996,5,Checking,83890.39,Active,2017-06-13,B03010,9165.11,25000,False
AC0003997,C003997,3,Business,8209.25,Active,2015-01-08,B06008,5474.77,100000,True
AC0003998,C003998,5,Credit,103445.37,Active,2022-04-17,B02002,29135.83,100000,True
AC0003999,C003999,7,Savings,7401.84,Active,2021-08-15,B04010,5731.86,250000,False
AC0004000,C004000,3,Checking,12089.65,Active,2025-03-01,B04006,21233.65,250000,True
AC0004001,C004001,3,Business,10581.61,Active,2016-11-12,B04005,8649.39,25000,True
AC0004002,C004002,9,Credit,9771.57,Dormant,2016-09-21,B10008,7745.62,25000,True
AC0004003,C004003,4,Business,130062.48,Active,2020-10-01,B09004,10916.12,25000,True
AC0004004,C004004,2,Business,22994.47,Active,2023-04-13,B06002,13937.87,250000,True
AC0004005,C004005,8,Credit,11298.29,Active,2022-04-29,B01005,10632.83,50000,False
AC0004006,C004006,8,Checking,32876.06,Active,2019-09-07,B08005,11727.82,250000,True
AC0004007,C004007,9,Credit,59293.18,Active,2018-09-24,B06002,4601.2,25000,False
AC0004008,C004008,8,Checking,31892.25,Active,2016-01-12,B02003,5717.8,100000,True
AC0004009,C004009,10,Checking,4433.19,Active,2025-08-27,B01010,6318.71,250000,True
AC0004010,C004010,6,Checking,36078.35,Active,2022-08-11,B07008,2391.22,100000,True
AC0004011,C004011,3,Business,16200.52,Active,2024-04-22,B07003,4491.21,50000,True
AC0004012,C004012,9,Checking,26493.67,Active,2015-03-10,B07009,3672.19,50000,True
AC0004013,C004013,3,Business,3142.83,Active,2024-06-07,B10006,91584.6,50000,True
AC0004014,C004014,3,Business,19622.0,Active,2023-09-06,B06007,3842.72,25000,True
AC0004015,C004015,9,Business,20144.25,Active,2019-03-06,B07005,17026.5,250000,False
AC0004016,C004016,9,Checking,1750.59,Active,2023-12-06,B03008,9721.4,25000,False
AC0004017,C004017,4,Current,14556.21,Dormant,2021-07-23,B03003,18095.67,250000,True
AC0004018,C004018,8,Savings,34194.49,Active,2018-04-14,B06007,5921.84,250000,False
AC0004019,C004019,10,Savings,10695.35,Active,2024-05-24,B08002,10446.68,250000,False
AC0004020,C004020,8,Credit,24501.84,Active,2022-09-09,B05008,4437.83,25000,False
AC0004021,C004021,1,Checking,24883.55,Active,2019-12-29,B05004,6939.46,25000,True
AC0004022,C004022,7,Savings,46497.45,Active,2025-10-04,B07007,37484.13,250000,False
AC0004023,C004023,2,Credit,1644.18,Active,2018-04-07,B03010,11821.29,250000,True
AC0004024,C004024,9,Checking,50972.33,Active,2025-09-01,B06009,8514.05,100000,True
AC0004025,C004025,1,Credit,64853.6,Active,2016-01-30,B06005,6288.74,25000,True
AC0004026,C004026,10,Savings,56372.54,Active,2019-01-11,B07009,2324.32,100000,True
AC0004027,C004027,2,Checking,5926.01,Dormant,2023-05-14,B07008,22411.11,100000,True
AC0004028,C004028,5,Checking,26419.37,Dormant,2025-11-02,B06005,2229.87,25000,True
AC0004029,C004029,3,Checking,5537.92,Active,2020-09-21,B10006,19473.77,50000,True
AC0004030,C004030,9,Credit,7797.79,Active,2024-09-06,B06007,17941.49,100000,True
AC0004031,C004031,4,Savings,5293.49,Active,2019-05-15,B07001,1750.98,100000,False
AC0004032,C004032,8,Savings,22563.46,Active,2019-03-19,B06009,11050.93,50000,False
AC0004033,C004033,1,Savings,5389.55,Active,2025-03-09,B05009,1476.15,100000,True
AC0004034,C004034,5,Savings,9609.28,Active,2023-06-28,B05009,16845.81,25000,True
AC0004035,C004035,10,Savings,5842.53,Active,2021-07-11,B03003,4692.02,25000,False
AC0004036,C004036,10,Credit,25408.82,Active,2025-12-14,B02008,11917.71,50000,False
AC0004037,C004037,3,Checking,21610.75,Active,2017-03-15,B08007,6231.08,25000,True
AC0004038,C004038,4,Credit,11903.06,Active,2024-11-11,B02010,11910.13,25000,True
AC0004039,C004039,5,Business,85827.54,Active,2024-10-16,B03003,4873.8,25000,True
AC0004040,C004040,6,Credit,3989.62,Active,2024-08-28,B09003,6703.03,25000,True
AC0004041,C004041,6,Current,10606.02,Active,2022-08-31,B04007,92614.24,25000,True
AC0004042,C004042,2,Business,7123.23,Active,2023-09-07,B03005,24612.8,100000,True
AC0004043,C004043,8,Credit,5015.13,Active,2022-05-10,B04005,4379.72,25000,False
AC0004044,C004044,3,Current,7544.18,Active,2015-12-28,B06005,4416.63,50000,True
AC0004045,C004045,4,Business,51052.36,Active,2022-06-25,B03001,5660.45,100000,False
AC0004046,C004046,9,Savings,7125.87,Active,2025-03-18,B07008,4875.37,250000,True
AC0004047,C004047,7,Credit,17142.08,Active,2020-09-07,B08001,18510.97,100000,False
AC0004048,C004048,4,Checking,1030.79,Active,2023-01-20,B09007,4664.35,100000,True
AC0004049,C004049,10,Credit,4870.77,Active,2015-04-10,B05003,4009.13,25000,False
AC0004050,C004050,4,Current,12160.32,Active,2018-12-10,B06004,8385.53,25000,False
AC0004051,C004051,6,Business,15436.26,Active,2016-02-08,B03004,19983.51,50000,False
AC0004052,C004052,3,Business,14097.07,Active,2019-12-24,B06009,9299.39,250000,True
AC0004053,C004053,2,Credit,779.39,Active,2019-02-18,B04006,8331.74,25000,True
AC0004054,C004054,5,Credit,3005.36,Active,2022-07-08,B06010,5231.21,250000,True
AC0004055,C004055,6,Credit,28664.02,Active,2023-12-15,B01009,5900.98,100000,True
AC0004056,C004056,9,Checking,2616.6,Active,2017-02-06,B07010,2829.09,100000,True
AC0004057,C004057,4,Checking,8046.77,Active,2025-09-15,B01008,1791.82,250000,True
AC0004058,C004058,9,Current,50902.14,Active,2020-02-03,B02006,3548.69,100000,True
AC0004059,C004059,7,Business,35550.3,Active,2021-04-10,B10001,18864.81,100000,False
AC0004060,C004060,1,Checking,2711.82,Active,2020-03-16,B07009,5081.94,25000,False
AC0004061,C004061,8,Checking,11353.67,Active,2022-07-27,B03006,18151.92,250000,True
AC0004062,C004062,6,Checking,32200.27,Active,2015-08-02,B06002,15799.45,25000,False
AC0004063,C004063,4,Savings,8200.55,Active,2022-10-12,B07010,31720.87,250000,True
AC0004064,C004064,5,Savings,27803.75,Active,2017-01-16,B01002,3338.77,250000,True
AC0004065,C004065,4,Savings,738.27,Active,2018-12-30,B10005,7408.52,100000,True
AC0004066,C004066,7,Checking,12862.48,Active,2017-04-18,B01003,8007.82,25000,False
AC0004067,C004067,6,Credit,30230.67,Active,2015-11-18,B05010,7992.83,25000,True
AC0004068,C004068,5,Savings,16500.9,Active,2018-05-09,B09006,20015.52,250000,False
AC0004069,C004069,3,Credit,15514.98,Active,2025-03-10,B06003,9226.14,50000,False
AC0004070,C004070,4,Current,2077.39,Active,2024-03-07,B04006,6131.37,100000,False
AC0004071,C004071,5,Current,5076.15,Active,2022-08-12,B06010,2030.18,50000,False
AC0004072,C004072,5,Current,6719.48,Active,2020-10-14,B06002,9703.25,250000,True
AC0004073,C004073,4,Savings,5246.55,Active,2025-06-20,B03007,8577.41,250000,False
AC0004074,C004074,6,Current,16630.71,Active,2019-09-28,B07006,6249.66,100000,False
AC0004075,C004075,3,Current,46980.59,Active,2020-12-30,B10001,12167.83,50000,True
AC0004076,C004076,6,Current,11145.73,Active,2016-12-07,B01007,2190.03,50000,False
AC0004077,C004077,2,Business,9915.01,Active,2016-11-01,B06007,13632.36,50000,True
AC0004078,C004078,5,Business,13900.67,Active,2019-07-13,B01004,4381.7,25000,False
AC0004079,C004079,8,Business,18423.29,Active,2021-12-26,B08010,19327.89,25000,True
AC0004080,C004080,9,Current,34148.69,Active,2020-06-10,B02002,14383.58,250000,True
AC0004081,C004081,7,Current,10133.18,Active,2015-03-30,B07004,11947.39,50000,True
AC0004082,C004082,8,Business,6726.65,Active,2024-05-08,B01005,8955.8,25000,False
AC0004083,C004083,1,Savings,5502.62,Dormant,2022-10-27,B10003,3049.74,50000,True
AC0004084,C004084,4,Checking,62399.7,Active,2022-09-02,B06005,3638.23,100000,True
AC0004085,C004085,7,Savings,13030.94,Active,2015-11-22,B02004,5300.45,250000,True
AC0004086,C004086,9,Checking,13597.87,Dormant,2020-12-02,B04004,6887.93,250000,True
AC0004087,C004087,6,Current,4832.38,Dormant,2018-10-16,B07004,2071.27,50000,False
AC0004088,C004088,9,Savings,4439.33,Active,2023-12-07,B03008,7412.54,50000,True
AC0004089,C004089,3,Checking,13492.21,Active,2017-06-24,B01004,10273.3,100000,True
AC0004090,C004090,2,Current,7596.59,Active,2019-07-18,B07003,17203.84,100000,False
AC0004091,C004091,1,Current,12767.0,Active,2018-02-02,B06002,6440.31,50000,False
