CardID,CustomerID,AccountID,BankID,CardType,CardNetwork,CardCategory,IssueDate,ExpiryDate,CardStatus,BlockedFlag,BlockReason
CD0003656,C003656,AC0003656,8,Debit,Visa,Gold,2024-03-21,2028-03-03,Active,0,
CD0003657,C003657,AC0003657,9,Debit,Visa,Business,2018-07-27,2030-04-24,Blocked,1,Security Block
CD0003658,C003658,AC0003658,9,Debit,Mastercard,Gold,2020-03-06,2027-07-15,Active,0,
CD0003659,C003659,AC0003659,4,Debit,Mastercard,Standard,2022-12-07,2027-09-23,Active,0,
CD0003660,C003660,AC0003660,6,Debit,Mastercard,Standard,2018-08-15,2029-01-20,Blocked,1,Fraud Suspected
CD0003661,C003661,AC0003661,10,Debit,Mastercard,Standard,2021-12-27,2030-09-19,Active,0,
CD0003662,C003662,AC0003662,6,Debit,Visa,Gold,2020-04-16,2030-08-24,Active,0,
CD0003663,C003663,AC0003663,3,Credit,Mastercard,Standard,2020-06-04,2028-12-08,Active,0,
CD0003664,C003664,AC0003664,4,Debit,Mastercard,Platinum,2025-07-31,2030-11-08,Active,0,
CD0003665,C003665,AC0003665,8,Debit,Visa,Gold,2022-09-21,2029-11-26,Active,0,
CD0003666,C003666,AC0003666,5,Debit,Mastercard,Standard,2023-04-14,2030-12-26,Blocked,1,Security Block
CD0003667,C003667,AC0003667,9,Debit,Visa,Business,2019-02-19,2026-04-17,Blocked,1,Excessive Attempts
CD0003668,C003668,AC0003668,9,Credit,Mastercard,Standard,2024-05-13,2026-01-08,Active,0,
CD0003669,C003669,AC0003669,1,Debit,Amex,Standard,2022-12-06,2027-07-15,Active,0,
CD0003670,C003670,AC0003670,8,Debit,Mastercard,Platinum,2022-10-24,2027-08-01,Active,0,
CD0003671,C003671,AC0003671,4,Credit,Mastercard,Business,2025-01-07,2029-10-22,Active,0,
CD0003672,C003672,AC0003672,6,Debit,Mastercard,Standard,2019-06-23,2028-04-03,Blocked,1,Excessive Attempts
CD0003673,C003673,AC0003673,3,Credit,Visa,Business,2018-07-15,2027-04-30,Blocked,1,Security Block
CD0003674,C003674,AC0003674,4,Debit,Mastercard,Gold,2021-10-27,2030-09-16,Active,0,
CD0003675,C003675,AC0003675,4,Debit,Amex,Gold,2021-08-18,2030-04-02,Active,0,
CD0003676,C003676,AC0003676,1,Debit,Mastercard,Business,2020-05-27,2028-07-20,Blocked,1,Lost/Stolen
CD0003677,C003677,AC0003677,8,Debit,Visa,Standard,2024-03-30,2030-11-25,Active,0,
CD0003678,C003678,AC0003678,2,Debit,Mastercard,Gold,2023-04-11,2029-08-20,Active,0,
CD0003679,C003679,AC0003679,4,Debit,Mastercard,Gold,2019-03-26,2028-04-29,Active,0,
CD0003680,C003680,AC0003680,2,Debit,Visa,Platinum,2021-05-29,2027-07-07,Active,0,
CD0003681,C003681,AC0003681,2,Credit,Mastercard,Standard,2019-10-16,2026-01-30,Blocked,1,Security Block
CD0003682,C003682,AC0003682,4,Credit,Mastercard,Platinum,2025-01-31,2030-11-19,Active,0,
CD0003683,C003683,AC0003683,10,Debit,Mastercard,Gold,2024-02-19,2027-11-24,Active,0,
CD0003684,C003684,AC0003684,10,Credit,Mastercard,Gold,2024-10-12,2027-07-16,Active,0,
CD0003685,C003685,AC0003685,4,Debit,Mastercard,Standard,2019-09-01,2027-11-11,Active,0,
CD0003686,C003686,AC0003686,6,Debit,Mastercard,Business,2022-08-17,2030-03-12,Blocked,1,Fraud Suspected
CD0003687,C003687,AC0003687,10,Credit,Visa,Platinum,2025-11-05,2030-05-13,Active,0,
CD0003688,C003688,AC0003688,3,Credit,Visa,Platinum,2022-03-18,2029-07-23,Active,0,
CD0003689,C003689,AC0003689,10,Debit,Visa,Standard,2023-02-13,2027-05-07,Active,0,
CD0003690,C003690,AC0003690,2,Debit,Visa,Gold,2018-11-20,2026-03-28,Active,0,
CD0003691,C003691,AC0003691,3,Debit,Mastercard,Gold,2024-07-01,2030-02-15,Active,0,
CD0003692,C003692,AC0003692,4,Debit,Mastercard,Platinum,2024-11-15,2028-01-21,Active,0,
CD0003693,C003693,AC0003693,1,Debit,Mastercard,Gold,2023-10-04,2026-01-15,Active,0,
CD0003694,C003694,AC0003694,9,Debit,Mastercard,Business,2024-11-26,2027-06-27,Active,0,
CD0003695,C003695,AC0003695,9,Debit,Mastercard,Platinum,2023-07-17,2027-09-02,Expired,0,
CD0003696,C003696,AC0003696,4,Debit,Visa,Gold,2022-09-13,2027-12-31,Active,0,
CD0003697,C003697,AC0003697,9,Credit,Mastercard,Business,2025-11-24,2028-11-03,Active,0,
CD0003698,C003698,AC0003698,8,Debit,Amex,Gold,2023-05-27,2027-11-20,Active,0,
CD0003699,C003699,AC0003699,9,Debit,Visa,Business,2023-01-23,2026-03-06,Active,0,
CD0003700,C003700,AC0003700,9,Debit,Visa,Business,2023-10-12,2026-07-22,Active,0,
CD0003701,C003701,AC0003701,6,Debit,Visa,Gold,2019-02-28,2026-03-20,Blocked,1,Fraud Suspected
CD0003702,C003702,AC0003702,2,Credit,Mastercard,Business,2025-04-01,2026-03-10,Blocked,1,Fraud Suspected
CD0003703,C003703,AC0003703,10,Credit,Amex,Platinum,2022-05-12,2029-09-03,Active,0,
CD0003704,C003704,AC0003704,7,Credit,Mastercard,Gold,2020-07-31,2027-01-31,Expired,0,
CD0003705,C003705,AC0003705,10,Debit,Mastercard,Business,2025-09-07,2030-09-11,Active,0,
CD0003706,C003706,AC0003706,10,Debit,Mastercard,Gold,2024-06-10,2027-02-03,Blocked,1,Excessive Attempts
CD0003707,C003707,AC0003707,2,Debit,Mastercard,Gold,2020-03-06,2029-03-07,Active,0,
CD0003708,C003708,AC0003708,5,Debit,Visa,Standard,2025-01-19,2026-12-18,Active,0,
CD0003709,C003709,AC0003709,2,Debit,Mastercard,Business,2018-05-09,2026-05-24,Active,0,
CD0003710,C003710,AC0003710,1,Credit,Visa,Gold,2021-03-08,2026-04-27,Active,0,
CD0003711,C003711,AC0003711,10,Debit,Mastercard,Business,2018-01-19,2030-03-09,Active,0,
CD0003712,C003712,AC0003712,10,Debit,Visa,Platinum,2022-11-13,2026-02-03,Active,0,
CD0003713,C003713,AC0003713,10,Debit,Visa,Gold,2019-11-28,2026-04-17,Active,0,
CD0003714,C003714,AC0003714,9,Debit,Mastercard,Platinum,2023-02-02,2027-04-05,Active,0,
CD0003715,C003715,AC0003715,7,Debit,Mastercard,Platinum,2022-03-11,2030-01-16,Active,0,
CD0003716,C003716,AC0003716,6,Credit,Visa,Business,2024-03-08,2026-08-06,Blocked,1,Security Block
CD0003717,C003717,AC0003717,10,Debit,Mastercard,Business,2020-10-22,2027-12-12,Active,0,
CD0003718,C003718,AC0003718,6,Debit,Visa,Standard,2018-10-11,2026-01-12,Blocked,1,Lost/Stolen
CD0003719,C003719,AC0003719,7,Debit,Amex,Standard,2023-05-31,2026-12-29,Active,0,
CD0003720,C003720,AC0003720,3,Debit,Visa,Business,2021-11-25,2027-10-09,Active,0,
CD0003721,C003721,AC0003721,8,Credit,Mastercard,Business,2018-07-05,2029-08-05,Expired,0,
CD0003722,C003722,AC0003722,9,Credit,Amex,Gold,2024-11-29,2030-04-04,Blocked,1,Security Block
CD0003723,C003723,AC0003723,7,Debit,Mastercard,Standard,2025-04-24,2027-10-04,Active,0,
CD0003724,C003724,AC0003724,5,Credit,Visa,Standard,2024-03-04,2030-04-20,Active,0,
CD0003725,C003725,AC0003725,2,Debit,Visa,Business,2024-07-27,2026-03-28,Active,0,
CD0003726,C003726,AC0003726,1,Credit,Mastercard,Standard,2025-03-11,2029-05-26,Active,0,
CD0003727,C003727,AC0003727,7,Debit,Visa,Gold,2020-12-21,2029-12-20,Active,0,
CD0003728,C003728,AC0003728,7,Debit,Mastercard,Business,2022-02-01,2027-08-07,Blocked,1,Excessive Attempts
CD0003729,C003729,AC0003729,8,Credit,Mastercard,Standard,2020-04-06,2028-07-16,Active,0,
CD0003730,C003730,AC0003730,10,Debit,Mastercard,Standard,2023-05-31,2029-02-05,Active,0,
CD0003731,C003731,AC0003731,5,Credit,Visa,Gold,2021-05-21,2030-03-08,Active,0,
CD0003732,C003732,AC0003732,9,Credit,Mastercard,Business,2019-11-15,2026-01-26,Active,0,
CD0003733,C003733,AC0003733,8,Credit,Visa,Business,2023-03-05,2029-11-02,Active,0,
CD0003734,C003734,AC0003734,3,Credit,Visa,Business,2020-05-15,2028-06-06,Active,0,
CD0003735,C003735,AC0003735,9,Credit,Mastercard,Business,2020-03-23,2028-02-27,Active,0,
CD0003736,C003736,AC0003736,1,Debit,Mastercard,Platinum,2022-08-16,2027-11-16,Expired,0,
CD0003737,C003737,AC0003737,6,Debit,Visa,Gold,2024-02-20,2027-10-08,Active,0,
CD0003738,C003738,AC0003738,10,Debit,Amex,Platinum,2025-12-19,2029-10-15,Active,0,
CD0003739,C003739,AC0003739,7,Debit,Visa,Platinum,2024-07-23,2026-03-18,Active,0,
CD0003740,C003740,AC0003740,10,Debit,Amex,Platinum,2023-10-17,2028-05-16,Active,0,
CD0003741,C003741,AC0003741,1,Debit,Visa,Standard,2018-10-12,2028-04-04,Active,0,
CD0003742,C003742,AC0003742,6,Credit,Visa,Gold,2018-07-14,2029-12-16,Active,0,
CD0003743,C003743,AC0003743,8,Debit,Mastercard,Gold,2022-10-31,2027-12-02,Active,0,
CD0003744,C003744,AC0003744,7,Credit,Mastercard,Gold,2021-02-22,2027-04-27,Active,0,
CD0003745,C003745,AC0003745,9,Debit,Mastercard,Gold,2019-09-21,2027-01-25,Active,0,
CD0003746,C003746,AC0003746,5,Debit,Visa,Platinum,2021-03-08,2030-06-10,Active,0,
CD0003747,C003747,AC0003747,7,Credit,Mastercard,Business,2024-06-13,2027-09-30,Blocked,1,Security Block
CD0003748,C003748,AC0003748,5,Debit,Mastercard,Business,2024-02-10,2030-01-26,Active,0,
CD0003749,C003749,AC0003749,9,Debit,Visa,Gold,2020-05-23,2028-01-24,Active,0,
CD0003750,C003750,AC0003750,2,Debit,Amex,Standard,2021-03-19,2030-03-11,Active,0,
CD0003751,C003751,AC0003751,3,Credit,Mastercard,Business,2021-09-30,2029-10-04,Active,0,
CD0003752,C003752,AC0003752,1,Debit,Mastercard,Standard,2022-02-24,2029-10-04,Blocked,1,Fraud Suspected
CD0003753,C003753,AC0003753,8,Debit,Mastercard,Platinum,2018-03-23,2026-12-11,Active,0,
CD0003754,C003754,AC0003754,3,Debit,Visa,Platinum,2022-04-29,2029-03-23,Active,0,
CD0003755,C003755,AC0003755,4,Debit,Mastercard,Standard,2019-10-23,2029-12-07,Active,0,
CD0003756,C003756,AC0003756,9,Credit,Visa,Standard,2021-05-20,2028-04-22,Active,0,
CD0003757,C003757,AC0003757,4,Debit,Visa,Gold,2018-11-22,2029-01-25,Active,0,
CD0003758,C003758,AC0003758,2,Debit,Mastercard,Standard,2018-12-04,2026-01-31,Blocked,1,Security Block
CD0003759,C003759,AC0003759,1,Credit,Visa,Gold,2025-02-01,2028-03-28,Expired,0,
CD0003760,C003760,AC0003760,3,Debit,Mastercard,Gold,2020-12-30,2027-03-31,Active,0,
CD0003761,C003761,AC0003761,10,Debit,Visa,Gold,2020-03-22,2029-09-26,Active,0,
CD0003762,C003762,AC0003762,6,Debit,Visa,Business,2021-08-07,2030-10-02,Blocked,1,Security Block
CD0003763,C003763,AC0003763,10,Debit,Mastercard,Standard,2021-08-02,2028-12-22,Active,0,
CD0003764,C003764,AC0003764,3,Credit,Visa,Business,2018-03-07,2026-01-28,Blocked,1,Fraud Suspected
CD0003765,C003765,AC0003765,4,Credit,Visa,Standard,2020-05-20,2029-04-10,Active,0,
CD0003766,C003766,AC0003766,2,Debit,Mastercard,Business,2020-01-08,2029-06-15,Active,0,
CD0003767,C003767,AC0003767,4,Debit,Visa,Platinum,2019-03-05,2026-07-13,Active,0,
CD0003768,C003768,AC0003768,6,Credit,Mastercard,Standard,2018-04-27,2029-05-07,Blocked,1,Security Block
CD0003769,C003769,AC0003769,9,Credit,Mastercard,Standard,2021-05-22,2029-05-05,Active,0,
CD0003770,C003770,AC0003770,4,Credit,Visa,Gold,2025-09-07,2026-12-26,Active,0,
CD0003771,C003771,AC0003771,8,Debit,Mastercard,Platinum,2024-01-08,2027-09-30,Active,0,
CD0003772,C003772,AC0003772,7,Credit,Amex,Business,2019-07-26,2029-04-30,Active,0,
CD0003773,C003773,AC0003773,3,Debit,Mastercard,Standard,2018-02-21,2027-01-16,Active,0,
CD0003774,C003774,AC0003774,10,Debit,Visa,Platinum,2019-08-10,2030-07-11,Active,0,
CD0003775,C003775,AC0003775,5,Debit,Visa,Platinum,2023-05-08,2026-03-04,Active,0,
CD0003776,C003776,AC0003776,2,Debit,Mastercard,Business,2018-09-17,2030-06-17,Active,0,
CD0003777,C003777,AC0003777,10,Debit,Mastercard,Standard,2020-01-18,2030-08-08,Active,0,
CD0003778,C003778,AC0003778,10,Debit,Visa,Platinum,2019-11-21,2028-11-16,Active,0,
CD0003779,C003779,AC0003779,1,Debit,Mastercard,Platinum,2020-03-28,2026-03-25,Active,0,
CD0003780,C003780,AC0003780,10,Debit,Visa,Platinum,2023-08-02,2029-03-12,Active,0,
CD0003781,C003781,AC0003781,10,Debit,Visa,Standard,2020-09-11,2027-10-10,Active,0,
CD0003782,C003782,AC0003782,9,Debit,Mastercard,Business,2020-04-25,2030-04-26,Active,0,
CD0003783,C003783,AC0003783,3,Debit,Amex,Gold,2021-08-16,2027-03-12,Blocked,1,Security Block
CD0003784,C003784,AC0003784,7,Credit,Amex,Business,2024-07-02,2026-05-10,Active,0,
CD0003785,C003785,AC0003785,6,Debit,Mastercard,Business,2025-04-17,2028-02-26,Active,0,
CD0003786,C003786,AC0003786,7,Debit,Visa,Gold,2021-08-02,2029-12-02,Active,0,
CD0003787,C003787,AC0003787,7,Debit,Mastercard,Platinum,2018-04-17,2028-03-21,Active,0,
CD0003788,C003788,AC0003788,7,Debit,Amex,Gold,2025-03-04,2028-05-04,Active,0,
CD0003789,C003789,AC0003789,6,Debit,Mastercard,Standard,2021-12-01,2028-12-07,Active,0,
CD0003790,C003790,AC0003790,7,Credit,Visa,Standard,2025-10-19,2026-06-10,Active,0,
CD0003791,C003791,AC0003791,6,Credit,Visa,Business,2025-08-29,2027-07-29,Active,0,
CD0003792,C003792,AC0003792,1,Credit,Visa,Standard,2022-12-09,2027-03-26,Blocked,1,Excessive Attempts
CD0003793,C003793,AC0003793,1,Credit,Mastercard,Standard,2018-01-27,2027-01-13,Active,0,
CD0003794,C003794,AC0003794,10,Credit,Visa,Standard,2024-03-15,2026-04-26,Active,0,
CD0003795,C003795,AC0003795,10,Debit,Visa,Standard,2023-03-13,2027-03-18,Active,0,
CD0003796,C003796,AC0003796,6,Debit,Mastercard,Standard,2019-08-09,2030-07-23,Active,0,
CD0003797,C003797,AC0003797,2,Credit,Mastercard,Business,2021-12-24,2027-10-01,Expired,0,
CD0003798,C003798,AC0003798,8,Debit,Mastercard,Platinum,2025-10-19,2028-12-23,Active,0,
CD0003799,C003799,AC0003799,2,Debit,Visa,Business,2020-08-05,2028-07-15,Active,0,
CD0003800,C003800,AC0003800,4,Credit,Amex,Gold,2023-04-16,2029-02-28,Active,0,
CD0003801,C003801,AC0003801,4,Credit,Mastercard,Business,2025-02-03,2030-08-28,Blocked,1,Security Block
CD0003802,C003802,AC0003802,1,Debit,Visa,Standard,2021-12-23,2028-09-30,Active,0,
CD0003803,C003803,AC0003803,9,Credit,Mastercard,Gold,2023-05-17,2026-02-02,Expired,0,
CD0003804,C003804,AC0003804,6,Debit,Amex,Gold,2020-11-08,2030-10-04,Active,0,
CD0003805,C003805,AC0003805,4,Debit,Amex,Standard,2024-12-14,2028-05-26,Active,0,
CD0003806,C003806,AC0003806,6,Debit,Visa,Standard,2024-01-10,2029-06-23,Active,0,
CD0003807,C003807,AC0003807,1,Credit,Visa,Standard,2018-05-19,2028-07-11,Active,0,
CD0003808,C003808,AC0003808,5,Credit,Amex,Standard,2020-02-08,2028-02-10,Active,0,
CD0003809,C003809,AC0003809,6,Debit,Amex,Business,2020-04-04,2028-08-10,Active,0,
CD0003810,C003810,AC0003810,4,Credit,Mastercard,Gold,2021-10-22,2028-12-21,Blocked,1,Security Block
CD0003811,C003811,AC0003811,9,Debit,Visa,Business,2023-10-01,2026-02-06,Active,0,
CD0003812,C003812,AC0003812,3,Credit,Mastercard,Platinum,2020-11-14,2030-09-26,Active,0,
CD0003813,C003813,AC0003813,2,Debit,Amex,Gold,2023-08-09,2029-03-20,Blocked,1,Lost/Stolen
CD0003814,C003814,AC0003814,6,Credit,Mastercard,Business,2022-06-29,2027-09-14,Active,0,
CD0003815,C003815,AC0003815,9,Debit,Mastercard,Gold,2023-10-25,2030-11-19,Active,0,
CD0003816,C003816,AC0003816,4,Debit,Visa,Platinum,2019-11-01,2028-10-28,Active,0,
CD0003817,C003817,AC0003817,1,Credit,Amex,Standard,2020-10-05,2029-04-13,Blocked,1,Security Block
CD0003818,C003818,AC0003818,10,Debit,Visa,Business,2020-07-24,2028-07-01,Active,0,
CD0003819,C003819,AC0003819,5,Debit,Mastercard,Business,2021-08-15,2029-06-12,Active,0,
CD0003820,C003820,AC0003820,2,Debit,Mastercard,Platinum,2025-02-07,2030-11-06,Active,0,
CD0003821,C003821,AC0003821,7,Debit,Mastercard,Gold,2024-09-24,2027-09-29,Blocked,1,Security Block
CD0003822,C003822,AC0003822,4,Debit,Amex,Standard,2021-10-15,2029-06-17,Active,0,
CD0003823,C003823,AC0003823,10,Debit,Visa,Gold,2019-07-22,2026-05-01,Active,0,
CD0003824,C003824,AC0003824,3,Debit,Visa,Standard,2022-03-25,2028-11-22,Active,0,
CD0003825,C003825,AC0003825,6,Debit,Visa,Business,2022-11-22,2027-01-25,Blocked,1,Lost/Stolen
CD0003826,C003826,AC0003826,6,Debit,Mastercard,Platinum,2024-12-10,2026-06-25,Active,0,
CD0003827,C003827,AC0003827,3,Debit,Visa,Gold,2021-06-29,2026-04-26,Active,0,
CD0003828,C003828,AC0003828,5,Debit,Visa,Gold,2021-11-12,2027-09-11,Blocked,1,Lost/Stolen
CD0003829,C003829,AC0003829,2,Debit,Mastercard,Gold,2019-08-23,2027-01-22,Active,0,
CD0003830,C003830,AC0003830,7,Credit,Visa,Platinum,2018-01-25,2029-11-02,Active,0,
CD0003831,C003831,AC0003831,8,Debit,Visa,Gold,2024-02-05,2029-11-05,Active,0,
CD0003832,C003832,AC0003832,10,Debit,Visa,Business,2021-09-04,2028-12-03,Active,0,
CD0003833,C003833,AC0003833,4,Credit,Visa,Business,2019-05-20,2029-10-08,Active,0,
CD0003834,C003834,AC0003834,3,Credit,Mastercard,Business,2023-01-21,2026-06-12,Active,0,
CD0003835,C003835,AC0003835,6,Debit,Mastercard,Platinum,2025-11-25,2029-11-13,Active,0,
CD0003836,C003836,AC0003836,7,Credit,Visa,Gold,2022-08-11,2030-12-15,Active,0,
CD0003837,C003837,AC0003837,10,Debit,Mastercard,Gold,2020-05-10,2027-08-02,Active,0,
CD0003838,C003838,AC0003838,1,Credit,Mastercard,Platinum,2025-03-19,2027-10-24,Blocked,1,Security Block
CD0003839,C003839,AC0003839,3,Credit,Mastercard,Standard,2018-05-02,2027-06-14,Blocked,1,Security Block
CD0003840,C003840,AC0003840,3,Debit,Visa,Business,2023-10-25,2026-07-11,Active,0,
CD0003841,C003841,AC0003841,3,Credit,Mastercard,Business,2019-03-24,2027-02-25,Active,0,
CD0003842,C003842,AC0003842,5,Debit,Visa,Standard,2022-01-28,2029-01-12,Blocked,1,Security Block
CD0003843,C003843,AC0003843,9,Credit,Mastercard,Gold,2024-02-26,2028-05-01,Blocked,1,Security Block
CD0003844,C003844,AC0003844,1,Credit,Mastercard,Business,2021-06-19,2028-04-26,Active,0,
CD0003845,C003845,AC0003845,9,Debit,Visa,Business,2021-05-04,2029-07-03,Active,0,
CD0003846,C003846,AC0003846,7,Credit,Visa,Platinum,2024-10-17,2030-12-14,Blocked,1,Fraud Suspected
CD0003847,C003847,AC0003847,7,Debit,Mastercard,Platinum,2019-07-05,2030-01-25,Active,0,
CD0003848,C003848,AC0003848,7,Credit,Mastercard,Standard,2018-01-07,2030-01-05,Blocked,1,Security Block
CD0003849,C003849,AC0003849,2,Credit,Mastercard,Standard,2022-04-24,2027-09-12,Active,0,
CD0003850,C003850,AC0003850,8,Debit,Mastercard,Business,2020-07-13,2026-08-24,Blocked,1,Fraud Suspected
CD0003851,C003851,AC0003851,3,Credit,Mastercard,Business,2025-11-21,2028-07-02,Active,0,
CD0003852,C003852,AC0003852,6,Credit,Visa,Platinum,2021-02-16,2029-07-27,Active,0,
CD0003853,C003853,AC0003853,7,Credit,Mastercard,Platinum,2020-12-07,2028-01-16,Active,0,
CD0003854,C003854,AC0003854,7,Credit,Visa,Platinum,2025-02-10,2026-02-17,Blocked,1,Excessive Attempts
CD0003855,C003855,AC0003855,4,Debit,Visa,Standard,2020-07-10,2027-03-01,Active,0,
CD0003856,C003856,AC0003856,4,Credit,Visa,Business,2023-11-30,2026-12-28,Blocked,1,Security Block
CD0003857,C003857,AC0003857,5,Debit,Mastercard,Platinum,2018-06-26,2028-01-14,Active,0,
CD0003858,C003858,AC0003858,1,Debit,Mastercard,Gold,2018-07-12,2026-11-19,Active,0,
CD0003859,C003859,AC0003859,8,Debit,Visa,Standard,2024-03-19,2028-10-13,Active,0,
CD0003860,C003860,AC0003860,1,Debit,Mastercard,Platinum,2021-08-18,2027-05-14,Active,0,
CD0003861,C003861,AC0003861,5,Debit,Visa,Platinum,2025-10-02,2026-05-05,Active,0,
CD0003862,C003862,AC0003862,7,Debit,Mastercard,Business,2019-04-17,2026-03-14,Active,0,
CD0003863,C003863,AC0003863,1,Debit,Mastercard,Platinum,2024-10-09,2029-09-04,Active,0,
CD0003864,C003864,AC0003864,10,Credit,Visa,Platinum,2020-03-12,2028-02-17,Active,0,
CD0003865,C003865,AC0003865,4,Debit,Mastercard,Business,2024-12-27,2026-07-08,Active,0,
CD0003866,C003866,AC0003866,1,Debit,Mastercard,Gold,2024-11-24,2027-01-13,Active,0,
CD0003867,C003867,AC0003867,7,Credit,Visa,Platinum,2022-01-20,2029-04-12,Active,0,
CD0003868,C003868,AC0003868,6,Debit,Mastercard,Gold,2021-01-26,2028-05-16,Active,0,
CD0003869,C003869,AC0003869,7,Credit,Mastercard,Business,2025-03-23,2028-03-27,Active,0,
CD0003870,C003870,AC0003870,8,Debit,Mastercard,Platinum,2023-08-18,2027-04-20,Active,0,
CD0003871,C003871,AC0003871,5,Debit,Mastercard,Business,2024-05-17,2027-01-25,Active,0,
CD0003872,C003872,AC0003872,9,Debit,Mastercard,Standard,2018-01-12,2026-06-03,Blocked,1,Security Block
CD0003873,C003873,AC0003873,4,Debit,Visa,Gold,2021-03-14,2028-02-08,Blocked,1,Fraud Suspected
CD0003874,C003874,AC0003874,6,Credit,Mastercard,Gold,2025-07-12,2030-05-01,Active,0,
CD0003875,C003875,AC0003875,2,Credit,Amex,Business,2020-10-22,2026-04-21,Expired,0,
CD0003876,C003876,AC0003876,7,Debit,Visa,Gold,2022-12-29,2027-03-04,Active,0,
CD0003877,C003877,AC0003877,3,Debit,Amex,Standard,2021-09-10,2030-02-02,Blocked,1,Excessive Attempts
CD0003878,C003878,AC0003878,7,Debit,Visa,Platinum,2018-10-07,2027-04-14,Active,0,
CD0003879,C003879,AC0003879,9,Debit,Amex,Standard,2019-07-31,2030-04-02,Active,0,
CD0003880,C003880,AC0003880,9,Debit,Mastercard,Gold,2021-10-12,2027-01-11,Active,0,
CD0003881,C003881,AC0003881,10,Credit,Mastercard,Standard,2025-11-08,2026-07-24,Active,0,
CD0003882,C003882,AC0003882,2,Debit,Amex,Business,2022-07-29,2027-11-02,Active,0,
CD0003883,C003883,AC0003883,2,Debit,Mastercard,Business,2020-08-16,2026-12-02,Active,0,
CD0003884,C003884,AC0003884,10,Debit,Visa,Standard,2023-12-20,2029-06-12,Active,0,
CD0003885,C003885,AC0003885,4,Debit,Mastercard,Gold,2022-08-01,2029-06-07,Active,0,
CD0003886,C003886,AC0003886,1,Credit,Mastercard,Platinum,2018-11-09,2027-11-08,Expired,0,
CD0003887,C003887,AC0003887,3,Credit,Visa,Standard,2020-08-16,2027-11-14,Expired,0,
CD0003888,C003888,AC0003888,9,Credit,Mastercard,Platinum,2018-02-15,2026-01-12,Active,0,
CD0003889,C003889,AC0003889,4,Debit,Amex,Platinum,2018-01-14,2028-07-03,Active,0,
CD0003890,C003890,AC0003890,1,Debit,Mastercard,Business,2023-03-03,2026-08-02,Active,0,
CD0003891,C003891,AC0003891,8,Debit,Visa,Gold,2021-08-09,2030-02-23,Active,0,
CD0003892,C003892,AC0003892,2,Debit,Visa,Platinum,2025-08-16,2030-06-10,Active,0,
CD0003893,C003893,AC0003893,4,Credit,Visa,Standard,2020-10-31,2029-02-23,Active,0,
CD0003894,C003894,AC0003894,1,Debit,Visa,Gold,2025-03-11,2027-07-26,Active,0,
CD0003895,C003895,AC0003895,7,Credit,Visa,Standard,2020-02-29,2026-05-05,Active,0,
CD0003896,C003896,AC0003896,5,Credit,Mastercard,Business,2020-02-01,2030-08-31,Blocked,1,Security Block
CD0003897,C003897,AC0003897,9,Credit,Visa,Gold,2021-12-23,2029-11-23,Active,0,
CD0003898,C003898,AC0003898,4,Debit,Mastercard,Business,2024-04-08,2029-01-24,Active,0,
CD0003899,C003899,AC0003899,3,Credit,Mastercard,Standard,2022-10-16,2026-09-30,Active,0,
CD0003900,C003900,AC0003900,2,Credit,Mastercard,Gold,2022-11-16,2030-07-02,Active,0,
CD0003901,C003901,AC0003901,3,Debit,Mastercard,Gold,2022-10-22,2028-07-29,Active,0,
CD0003902,C003902,AC0003902,5,Credit,Visa,Business,2023-01-14,2030-08-24,Active,0,
CD0003903,C003903,AC0003903,1,Debit,Visa,Standard,2024-11-28,2027-05-24,Active,0,
CD0003904,C003904,AC0003904,5,Debit,Mastercard,Gold,2025-05-06,2027-02-25,Active,0,
CD0003905,C003905,AC0003905,9,Credit,Mastercard,Business,2025-04-09,2026-08-03,Blocked,1,Security Block
CD0003906,C003906,AC0003906,8,Credit,Visa,Gold,2019-06-28,2027-01-21,Active,0,
